Amount,fraud_probability,risk_score,risk_band,decision,actual_class
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
1.850151192608444,0.005,0.5,Low Risk,Approve Transaction,0
-0.333781162269284,0.0,0.0,Low Risk,Approve Transaction,0
-0.2907853430246681,0.0,0.0,Low Risk,Approve Transaction,0
-0.05291236902198763,0.005,0.5,Low Risk,Approve Transaction,0
0.4265029809968285,0.0,0.0,Low Risk,Approve Transaction,0
-0.3302314146693111,0.0,0.0,Low Risk,Approve Transaction,0
-0.2135284767196392,0.0,0.0,Low Risk,Approve Transaction,0
0.09358451788476042,0.0,0.0,Low Risk,Approve Transaction,0
-0.15625389746614338,0.0,0.0,Low Risk,Approve Transaction,0
-0.35164955468263087,0.0,0.0,Low Risk,Approve Transaction,0
-0.06611423930952741,0.0,0.0,Low Risk,Approve Transaction,0
0.042851046568293374,0.0,0.0,Low Risk,Approve Transaction,0
0.4119849121609841,0.0,0.0,Low Risk,Approve Transaction,0
0.5984862579752922,0.0,0.0,Low Risk,Approve Transaction,0
1.4858433883595368,0.0,0.0,Low Risk,Approve Transaction,0
0.26014346145202966,0.0,0.0,Low Risk,Approve Transaction,0
1.3282984106079292,0.0,0.0,Low Risk,Approve Transaction,0
0.44600665039443255,0.0,0.0,Low Risk,Approve Transaction,0
-0.3025912451549151,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.22844539360042435,0.0,0.0,Low Risk,Approve Transaction,0
-0.29206165676847856,0.0,0.0,Low Risk,Approve Transaction,0
0.40452645372059154,0.0,0.0,Low Risk,Approve Transaction,0
-0.20646886632418746,0.005,0.5,Low Risk,Approve Transaction,0
-0.33573551768949383,0.0,0.0,Low Risk,Approve Transaction,0
0.3870170245476914,0.0,0.0,Low Risk,Approve Transaction,0
-0.32177583611656657,0.0,0.0,Low Risk,Approve Transaction,0
-0.3357754024939879,0.0,0.0,Low Risk,Approve Transaction,0
-0.3058219143189354,0.0,0.0,Low Risk,Approve Transaction,0
3.6886412557629638,0.005,0.5,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.3465442997073889,0.0,0.0,Low Risk,Approve Transaction,0
-0.24005187170820103,0.0,0.0,Low Risk,Approve Transaction,0
-0.3437124785883094,0.0,0.0,Low Risk,Approve Transaction,0
-0.33573551768949383,0.0,0.0,Low Risk,Approve Transaction,0
-0.3319464612625564,0.0,0.0,Low Risk,Approve Transaction,0
0.12692821444180952,0.0,0.0,Low Risk,Approve Transaction,0
-0.29190211755050227,0.0,0.0,Low Risk,Approve Transaction,0
-0.1522654170167356,0.0,0.0,Low Risk,Approve Transaction,0
5.096694508817395,0.005,0.5,Low Risk,Approve Transaction,0
-0.1953410058703397,0.0,0.0,Low Risk,Approve Transaction,0
-0.05355052589389286,0.0,0.0,Low Risk,Approve Transaction,0
1.4407336744767347,0.0,0.0,Low Risk,Approve Transaction,0
-0.3339407014872603,0.0,0.0,Low Risk,Approve Transaction,0
-0.32779844159517235,0.0,0.0,Low Risk,Approve Transaction,0
0.87085958786535,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.2654584921709286,0.0,0.0,Low Risk,Approve Transaction,0
0.12672879041933915,0.0,0.0,Low Risk,Approve Transaction,0
-0.00074304474373377,0.0,0.0,Low Risk,Approve Transaction,0
-0.32979268181987625,0.0,0.0,Low Risk,Approve Transaction,0
-0.23442811427453603,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
-0.3034288260492908,0.0,0.0,Low Risk,Approve Transaction,0
-0.23781832265653266,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118445197975412,0.0,0.0,Low Risk,Approve Transaction,0
-0.12657960292254947,0.0,0.0,Low Risk,Approve Transaction,0
-0.3318666916535683,0.0,0.0,Low Risk,Approve Transaction,0
1.0678107524571065,0.0,0.0,Low Risk,Approve Transaction,0
-0.2160811042072602,0.0,0.0,Low Risk,Approve Transaction,0
-0.20212142263433294,0.0,0.0,Low Risk,Approve Transaction,0
-0.344550059482685,0.0,0.0,Low Risk,Approve Transaction,0
0.3282667075279146,0.0,0.0,Low Risk,Approve Transaction,0
0.08752202760166061,0.0,0.0,Low Risk,Approve Transaction,0
0.051705473165978656,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118445197975412,0.0,0.0,Low Risk,Approve Transaction,0
-0.14006066684154775,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.33808872115464444,0.0,0.0,Low Risk,Approve Transaction,0
-0.08470055820376769,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.29624956124035673,0.0,0.0,Low Risk,Approve Transaction,0
-0.344550059482685,0.0,0.0,Low Risk,Approve Transaction,0
0.6453110184513396,0.0,0.0,Low Risk,Approve Transaction,0
-0.29118419106960886,0.0,0.0,Low Risk,Approve Transaction,0
-0.3237700763412705,0.0,0.0,Low Risk,Approve Transaction,0
-0.006486456590880975,0.0,0.0,Low Risk,Approve Transaction,0
5.036947071685266,0.0,0.0,Low Risk,Approve Transaction,0
-0.23602350645429915,0.0,0.0,Low Risk,Approve Transaction,0
-0.27590831094837703,0.0,0.0,Low Risk,Approve Transaction,0
0.33672228608065913,0.0,0.0,Low Risk,Approve Transaction,0
0.28247895196871325,0.0,0.0,Low Risk,Approve Transaction,0
-0.28791363710109447,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.2519774282519303,0.0,0.0,Low Risk,Approve Transaction,0
-0.3413991599276529,0.0,0.0,Low Risk,Approve Transaction,0
0.3662370414062768,0.0,0.0,Low Risk,Approve Transaction,0
-0.27191983049896923,0.0,0.0,Low Risk,Approve Transaction,0
-0.0022985521190028095,0.0,0.0,Low Risk,Approve Transaction,0
-0.31539426739751414,0.0,0.0,Low Risk,Approve Transaction,0
-0.3410401966872062,0.0,0.0,Low Risk,Approve Transaction,0
-0.29190211755050227,0.0,0.0,Low Risk,Approve Transaction,0
-0.19222999111980163,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.29070557341567993,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.23602350645429915,0.0,0.0,Low Risk,Approve Transaction,0
-0.050638935165825155,0.0,0.0,Low Risk,Approve Transaction,0
-0.11277946056759851,0.0,0.0,Low Risk,Approve Transaction,0
2.938607507251829,0.0,0.0,Low Risk,Approve Transaction,0
-0.3465442997073889,0.0,0.0,Low Risk,Approve Transaction,0
-0.3437124785883094,0.0,0.0,Low Risk,Approve Transaction,0
0.5423683380521247,0.0,0.0,Low Risk,Approve Transaction,0
-0.1682592236188608,0.0,0.0,Low Risk,Approve Transaction,0
0.12696809924630362,0.0,0.0,Low Risk,Approve Transaction,0
-0.344550059482685,0.0,0.0,Low Risk,Approve Transaction,0
-0.28667720816177805,0.0,0.0,Low Risk,Approve Transaction,0
-0.3489373879770336,0.0,0.0,Low Risk,Approve Transaction,0
-0.33178692204458016,0.0,0.0,Low Risk,Approve Transaction,0
-0.29190211755050227,0.0,0.0,Low Risk,Approve Transaction,0
-0.32018044393680345,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
0.007233916155081805,0.0,0.0,Low Risk,Approve Transaction,0
0.6454306728648219,0.0,0.0,Low Risk,Approve Transaction,0
0.6869906391476511,0.0,0.0,Low Risk,Approve Transaction,0
-0.047129072370346324,0.0,0.0,Low Risk,Approve Transaction,0
-0.344550059482685,0.0,0.0,Low Risk,Approve Transaction,0
-0.3465442997073889,0.0,0.0,Low Risk,Approve Transaction,0
-0.3437523633928035,0.0,0.0,Low Risk,Approve Transaction,0
-0.1522654170167356,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.34586625803098964,0.0,0.0,Low Risk,Approve Transaction,0
-0.3334620838333314,0.0,0.0,Low Risk,Approve Transaction,0
-0.3397638829433957,0.0,0.0,Low Risk,Approve Transaction,0
-0.2998790784493178,0.0,0.0,Low Risk,Approve Transaction,0
-0.18018478016259012,0.0,0.0,Low Risk,Approve Transaction,0
-0.333781162269284,0.0,0.0,Low Risk,Approve Transaction,0
-0.3469830325568238,0.0,0.0,Low Risk,Approve Transaction,0
-0.27191983049896923,0.0,0.0,Low Risk,Approve Transaction,0
-0.3302314146693111,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.25584625428785585,0.0,0.0,Low Risk,Approve Transaction,0
-0.3106080908582248,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.2321546804183736,0.0,0.0,Low Risk,Approve Transaction,0
-0.2878737522966004,0.0,0.0,Low Risk,Approve Transaction,0
-0.3057022599054532,0.0,0.0,Low Risk,Approve Transaction,0
-0.3489373879770336,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.09722438681490814,0.0,0.0,Low Risk,Approve Transaction,0
-0.33701183143330427,0.0,0.0,Low Risk,Approve Transaction,0
0.10698581219477059,0.0,0.0,Low Risk,Approve Transaction,0
0.12493397421710564,0.0,0.0,Low Risk,Approve Transaction,0
-0.25855842099345316,0.0,0.0,Low Risk,Approve Transaction,0
-0.315833000246949,0.0,0.0,Low Risk,Approve Transaction,0
-0.3058219143189354,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
2.5798436908275986,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
-0.3318666916535683,0.0,0.0,Low Risk,Approve Transaction,0
-0.16044180193802154,0.0,0.0,Low Risk,Approve Transaction,0
-0.2081440281129387,0.0,0.0,Low Risk,Approve Transaction,0
-0.09483129854526344,0.0,0.0,Low Risk,Approve Transaction,0
-0.34415121143774424,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.2428039232182924,0.0,0.0,Low Risk,Approve Transaction,0
-0.24324265606772724,0.0,0.0,Low Risk,Approve Transaction,0
-0.3078161545436393,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.005,0.5,Low Risk,Approve Transaction,0
-0.09363475441044111,0.0,0.0,Low Risk,Approve Transaction,0
0.4458072263719621,0.0,0.0,Low Risk,Approve Transaction,0
-0.26194862937544977,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.07520797473417717,0.0,0.0,Low Risk,Approve Transaction,0
-0.33174703724008603,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.34774084384221127,0.0,0.0,Low Risk,Approve Transaction,0
-0.012708486091957133,0.0,0.0,Low Risk,Approve Transaction,0
0.18675542118292635,0.0,0.0,Low Risk,Approve Transaction,0
-0.330191529864817,0.0,0.0,Low Risk,Approve Transaction,0
-0.13312071085957822,0.0,0.0,Low Risk,Approve Transaction,0
1.081810318834528,0.0,0.0,Low Risk,Approve Transaction,0
-0.2798967913977848,0.0,0.0,Low Risk,Approve Transaction,0
-0.32145675768061394,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118445197975412,0.0,0.0,Low Risk,Approve Transaction,0
0.8328892539869879,0.0,0.0,Low Risk,Approve Transaction,0
-0.31395841443572725,0.0,0.0,Low Risk,Approve Transaction,0
-0.11238061252265773,0.0,0.0,Low Risk,Approve Transaction,0
-0.33174703724008603,0.0,0.0,Low Risk,Approve Transaction,0
-0.2440403521576088,0.0,0.0,Low Risk,Approve Transaction,0
-0.3294736033839236,0.0,0.0,Low Risk,Approve Transaction,0
0.2141961666748519,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
0.26632560614861167,0.0,0.0,Low Risk,Approve Transaction,0
3.302317039433326,0.0,0.0,Low Risk,Approve Transaction,0
0.12976003556088903,0.0,0.0,Low Risk,Approve Transaction,0
-0.34774084384221127,0.0,0.0,Low Risk,Approve Transaction,0
-0.20746598643653938,0.0,0.0,Low Risk,Approve Transaction,0
-0.11238061252265773,0.0,0.0,Low Risk,Approve Transaction,0
-0.19015598128610958,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3403222702063128,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.33402047109624844,0.0,0.0,Low Risk,Approve Transaction,0
-0.3161121938784075,0.0,0.0,Low Risk,Approve Transaction,0
2.634964490638415,0.0,0.0,Low Risk,Approve Transaction,0
-0.1223518136461772,0.0,0.0,Low Risk,Approve Transaction,0
-0.2560057935058322,0.0,0.0,Low Risk,Approve Transaction,0
0.09757299833416821,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118445197975412,0.0,0.0,Low Risk,Approve Transaction,0
-0.3178272404716529,0.0,0.0,Low Risk,Approve Transaction,0
-0.15230530182122967,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.339923422161372,0.0,0.0,Low Risk,Approve Transaction,0
-0.23797786187450892,0.0,0.0,Low Risk,Approve Transaction,0
0.18675542118292635,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.2980443774425902,0.0,0.0,Low Risk,Approve Transaction,0
-0.20531220699385916,0.0,0.0,Low Risk,Approve Transaction,0
-0.3052236422515242,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.34774084384221127,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3267215518738322,0.0,0.0,Low Risk,Approve Transaction,0
-0.2459548227733245,0.0,0.0,Low Risk,Approve Transaction,0
-0.33796906674116217,0.0,0.0,Low Risk,Approve Transaction,0
-0.19219010631530756,0.0,0.0,Low Risk,Approve Transaction,0
-0.3197417110873686,0.0,0.0,Low Risk,Approve Transaction,0
0.6045886330628861,0.0,0.0,Low Risk,Approve Transaction,0
-0.3425957040624752,0.0,0.0,Low Risk,Approve Transaction,0
-0.3287556769030302,0.0,0.0,Low Risk,Approve Transaction,0
0.25751106435542054,0.0,0.0,Low Risk,Approve Transaction,0
-0.16877772607728384,0.0,0.0,Low Risk,Approve Transaction,0
2.555753268913176,0.0,0.0,Low Risk,Approve Transaction,0
-0.2519774282519303,0.0,0.0,Low Risk,Approve Transaction,0
-0.07648428847798763,0.0,0.0,Low Risk,Approve Transaction,0
0.4424170179899655,0.0,0.0,Low Risk,Approve Transaction,0
6.827575369446892,0.0,0.0,Low Risk,Approve Transaction,0
-0.34865819434557505,0.0,0.0,Low Risk,Approve Transaction,0
-0.160162608306563,0.0,0.0,Low Risk,Approve Transaction,0
-0.31168498057956484,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118445197975412,0.0,0.0,Low Risk,Approve Transaction,0
-0.34790038306018756,0.0,0.0,Low Risk,Approve Transaction,0
0.0007326930225471296,0.0,0.0,Low Risk,Approve Transaction,0
0.35802077168049673,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
2.7419754210960257,0.0,0.0,Low Risk,Approve Transaction,0
0.4373915326237117,0.0,0.0,Low Risk,Approve Transaction,0
-0.3178272404716529,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3457466036175074,0.005,0.5,Low Risk,Approve Transaction,0
-0.10827247765976769,0.0,0.0,Low Risk,Approve Transaction,0
-0.3003975809077408,0.0,0.0,Low Risk,Approve Transaction,0
1.600233007648552,0.0,0.0,Low Risk,Approve Transaction,0
-0.3025912451549151,0.0,0.0,Low Risk,Approve Transaction,0
-0.33737079467375103,0.0,0.0,Low Risk,Approve Transaction,0
-0.29956000001336525,0.0,0.0,Low Risk,Approve Transaction,0
-0.32979268181987625,0.0,0.0,Low Risk,Approve Transaction,0
-0.33174703724008603,0.0,0.0,Low Risk,Approve Transaction,0
-0.351689439487125,0.0,0.0,Low Risk,Approve Transaction,0
-0.3465442997073889,0.0,0.0,Low Risk,Approve Transaction,0
-0.11238061252265773,0.0,0.0,Low Risk,Approve Transaction,0
-0.3137589904132569,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.34678360853435336,0.0,0.0,Low Risk,Approve Transaction,0
-0.1522654170167356,0.0,0.0,Low Risk,Approve Transaction,0
-0.351210821833196,0.0,0.0,Low Risk,Approve Transaction,0
-0.35164955468263087,0.0,0.0,Low Risk,Approve Transaction,0
-0.1765951477581231,0.0,0.0,Low Risk,Approve Transaction,0
0.2827980304046659,0.0,0.0,Low Risk,Approve Transaction,0
-0.21213250856234647,0.0,0.0,Low Risk,Approve Transaction,0
-0.23753912902507407,0.0,0.0,Low Risk,Approve Transaction,0
0.3068086827101007,0.0,0.0,Low Risk,Approve Transaction,0
-0.3118046349930471,0.0,0.0,Low Risk,Approve Transaction,0
-0.3149954193525733,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.3451084467456021,0.0,0.0,Low Risk,Approve Transaction,0
-0.34774084384221127,0.0,0.0,Low Risk,Approve Transaction,0
-0.20012718240962904,0.0,0.0,Low Risk,Approve Transaction,0
0.48589145488851043,0.0,0.0,Low Risk,Approve Transaction,0
-0.2799366762022789,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.30673926482229924,0.0,0.0,Low Risk,Approve Transaction,0
-0.34100031188271207,0.0,0.0,Low Risk,Approve Transaction,0
0.9552159493703248,0.0,0.0,Low Risk,Approve Transaction,0
-0.33737079467375103,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.2081440281129387,0.0,0.0,Low Risk,Approve Transaction,0
-0.188321280279382,0.0,0.0,Low Risk,Approve Transaction,0
-0.3185850517570403,0.0,0.0,Low Risk,Approve Transaction,0
-0.3465442997073889,0.0,0.0,Low Risk,Approve Transaction,0
-0.03265088833899607,0.0,0.0,Low Risk,Approve Transaction,0
-0.31220348303798784,0.0,0.0,Low Risk,Approve Transaction,0
-0.145804078688695,0.0,0.0,Low Risk,Approve Transaction,0
-0.3025912451549151,0.0,0.0,Low Risk,Approve Transaction,0
-0.351210821833196,0.0,0.0,Low Risk,Approve Transaction,0
0.23461718657581979,0.0,0.0,Low Risk,Approve Transaction,0
0.7892153930659727,0.0,0.0,Low Risk,Approve Transaction,0
0.026817355161674085,0.0,0.0,Low Risk,Approve Transaction,0
-0.048325616505168645,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
-0.07249580802857984,0.0,0.0,Low Risk,Approve Transaction,0
-0.34813969188715205,0.0,0.0,Low Risk,Approve Transaction,0
-0.17133035356490484,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3043461765526545,0.0,0.0,Low Risk,Approve Transaction,0
-0.11265980615411626,0.0,0.0,Low Risk,Approve Transaction,0
0.5707663188519081,0.0,0.0,Low Risk,Approve Transaction,0
0.43802968949561694,0.0,0.0,Low Risk,Approve Transaction,0
0.3764475513567607,0.0,0.0,Low Risk,Approve Transaction,0
-0.2447981634429963,0.01,1.0,Low Risk,Approve Transaction,0
1.3713341146570392,0.0,0.0,Low Risk,Approve Transaction,0
-0.3457466036175074,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
0.25595555698015143,0.0,0.0,Low Risk,Approve Transaction,0
-0.3454275251815548,0.0,0.0,Low Risk,Approve Transaction,0
-0.04457644488272534,0.0,0.0,Low Risk,Approve Transaction,0
2.9786917357683773,0.0,0.0,Low Risk,Approve Transaction,0
-0.34865819434557505,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.34865819434557505,0.005,0.5,Low Risk,Approve Transaction,0
0.18675542118292635,0.0,0.0,Low Risk,Approve Transaction,0
0.022948529125748535,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
0.18396348486834094,0.0,0.0,Low Risk,Approve Transaction,0
0.7212118014035699,0.0,0.0,Low Risk,Approve Transaction,0
0.1374976876327402,0.0,0.0,Low Risk,Approve Transaction,0
2.781740571176621,0.0,0.0,Low Risk,Approve Transaction,0
-0.23203502600489134,0.0,0.0,Low Risk,Approve Transaction,0
-0.3106479756627189,0.0,0.0,Low Risk,Approve Transaction,0
-0.04178450856813987,0.0,0.0,Low Risk,Approve Transaction,0
-0.08757226412734129,0.0,0.0,Low Risk,Approve Transaction,0
-0.34379224819729753,0.0,0.0,Low Risk,Approve Transaction,0
0.08696364033874351,0.0,0.0,Low Risk,Approve Transaction,0
-0.3078161545436393,0.0,0.0,Low Risk,Approve Transaction,0
-0.026388974033425813,0.0,0.0,Low Risk,Approve Transaction,0
-0.3138387600222451,0.0,0.0,Low Risk,Approve Transaction,0
-0.2800962154202552,0.0,0.0,Low Risk,Approve Transaction,0
0.04715860545365378,0.0,0.0,Low Risk,Approve Transaction,0
-0.18796231703893532,0.0,0.0,Low Risk,Approve Transaction,0
-0.07648428847798763,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3485385399320928,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.3198214806963568,0.0,0.0,Low Risk,Approve Transaction,0
-0.32696086070079666,0.0,0.0,Low Risk,Approve Transaction,0
0.24658262792404315,0.0,0.0,Low Risk,Approve Transaction,0
-0.33425977992321293,0.005,0.5,Low Risk,Approve Transaction,0
-0.34865819434557505,0.0,0.0,Low Risk,Approve Transaction,0
-0.3457067188130133,0.0,0.0,Low Risk,Approve Transaction,0
-0.23207491080938544,0.0,0.0,Low Risk,Approve Transaction,0
1.9741929345850262,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.30933177711441423,0.0,0.0,Low Risk,Approve Transaction,0
-0.02008717492336152,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.22445691315101657,0.0,0.0,Low Risk,Approve Transaction,0
0.07296407396132217,0.0,0.0,Low Risk,Approve Transaction,0
-0.3078161545436393,0.0,0.0,Low Risk,Approve Transaction,0
-0.1953410058703397,0.0,0.0,Low Risk,Approve Transaction,0
-0.3477009590377172,0.0,0.0,Low Risk,Approve Transaction,0
-0.333781162269284,0.0,0.0,Low Risk,Approve Transaction,0
1.019948987064213,0.0,0.0,Low Risk,Approve Transaction,0
0.4514708686101212,0.0,0.0,Low Risk,Approve Transaction,0
-0.26194862937544977,0.005,0.5,Low Risk,Approve Transaction,0
-0.10899040414066109,0.0,0.0,Low Risk,Approve Transaction,0
-0.33178692204458016,0.0,0.0,Low Risk,Approve Transaction,0
-0.333781162269284,0.0,0.0,Low Risk,Approve Transaction,0
-0.27191983049896923,0.0,0.0,Low Risk,Approve Transaction,0
0.10096320671616481,0.0,0.0,Low Risk,Approve Transaction,0
-0.3197417110873686,0.0,0.0,Low Risk,Approve Transaction,0
-0.2878737522966004,0.0,0.0,Low Risk,Approve Transaction,0
-0.19215022151081348,0.0,0.0,Low Risk,Approve Transaction,0
-0.005010718824600076,0.0,0.0,Low Risk,Approve Transaction,0
0.14683073188435436,0.0,0.0,Low Risk,Approve Transaction,0
-0.14297225756961546,0.0,0.0,Low Risk,Approve Transaction,0
-0.3445899442871791,0.0,0.0,Low Risk,Approve Transaction,0
-0.30486467901107756,0.0,0.0,Low Risk,Approve Transaction,0
0.6659713471792721,0.0,0.0,Low Risk,Approve Transaction,0
-0.2258528813083093,0.0,0.0,Low Risk,Approve Transaction,0
1.3234723492641458,0.0,0.0,Low Risk,Approve Transaction,0
-0.03300985157944273,0.0,0.0,Low Risk,Approve Transaction,0
-0.15230530182122967,0.0,0.0,Low Risk,Approve Transaction,0
-0.3427951280849456,0.0,0.0,Low Risk,Approve Transaction,0
-0.28978822291231615,0.0,0.0,Low Risk,Approve Transaction,0
1.0466718060752453,0.01,1.0,Low Risk,Approve Transaction,0
-0.27391407072367313,0.0,0.0,Low Risk,Approve Transaction,0
0.16928587681452026,0.005,0.5,Low Risk,Approve Transaction,0
-0.2520173130564244,0.0,0.0,Low Risk,Approve Transaction,0
-0.3054629510784887,0.0,0.0,Low Risk,Approve Transaction,0
0.6293570966537085,0.0,0.0,Low Risk,Approve Transaction,0
-0.2341090358385834,0.0,0.0,Low Risk,Approve Transaction,0
-0.05223432734558829,0.0,0.0,Low Risk,Approve Transaction,0
0.01604845794827305,0.0,0.0,Low Risk,Approve Transaction,0
-0.2911443062651147,0.0,0.0,Low Risk,Approve Transaction,0
0.05708992177267915,0.0,0.0,Low Risk,Approve Transaction,0
0.48589145488851043,0.0,0.0,Low Risk,Approve Transaction,0
-0.27818174480453944,0.0,0.0,Low Risk,Approve Transaction,0
-0.16821933881436674,0.0,0.0,Low Risk,Approve Transaction,0
-0.32915452494797093,0.0,0.0,Low Risk,Approve Transaction,0
-0.29186223274600814,0.0,0.0,Low Risk,Approve Transaction,0
-0.08047276892739542,0.0,0.0,Low Risk,Approve Transaction,0
0.10299733174536281,0.0,0.0,Low Risk,Approve Transaction,0
-0.1724072432862449,0.0,0.0,Low Risk,Approve Transaction,0
-0.19613870196022126,0.0,0.0,Low Risk,Approve Transaction,0
1.7963067065414389,0.0,0.0,Low Risk,Approve Transaction,0
0.5616725834272583,0.0,0.0,Low Risk,Approve Transaction,0
-0.2611110484810741,0.025,2.5,Low Risk,Approve Transaction,0
-0.08194850669367633,0.005,0.5,Low Risk,Approve Transaction,0
-0.33960434372541937,0.0,0.0,Low Risk,Approve Transaction,0
-0.25596590870133806,0.0,0.0,Low Risk,Approve Transaction,0
-0.34865819434557505,0.0,0.0,Low Risk,Approve Transaction,0
-0.2519774282519303,0.0,0.0,Low Risk,Approve Transaction,0
-0.27854070804498615,0.0,0.0,Low Risk,Approve Transaction,0
1.7925176501145017,0.0,0.0,Low Risk,Approve Transaction,0
-0.21269089582526357,0.0,0.0,Low Risk,Approve Transaction,0
